DO ID,DO name,asimov genes, menchelab genes, both sets equal?
DOID:6517,clivus meningioma,0,0,TRUE
DOID:6518,Bartholin's gland adenomyoma,0,0,TRUE
DOID:6522,mixed cell uveal melanoma,0,0,TRUE
DOID:6523,ciliary body mixed cell melanoma,0,0,TRUE
DOID:6524,malignant ciliary body melanoma,3,3,TRUE
DOID:6525,choroid mixed cell melanoma,0,0,TRUE
DOID:653,purine-pyrimidine metabolic disorder,8,8,TRUE
DOID:6530,cortical thymoma,0,0,TRUE
DOID:6536,plasma cell neoplasm,7,7,TRUE
DOID:654,overnutrition,272,272,TRUE
DOID:6543,acne,34,34,TRUE
DOID:6547,heart lymphoma,0,0,TRUE
DOID:6548,angiomatous meningioma,23,23,TRUE
DOID:655,inherited metabolic disorder,818,820,FALSE
DOID:6552,gastric small cell carcinoma,0,0,TRUE
DOID:6553,posterior foramen magnum meningioma,0,0,TRUE
DOID:6554,ovarian clear cell malignant adenofibroma,0,0,TRUE
DOID:6559,ethmoid sinus Schneiderian papilloma,0,0,TRUE
DOID:656,adrenal adenoma,19,19,TRUE
DOID:6562,ethmoid sinus inverted papilloma,0,0,TRUE
DOID:6564,neurilemmoma of the pleura,0,0,TRUE
DOID:6566,posterior uveal melanoma,0,0,TRUE
DOID:6567,uterine corpus myxoid leiomyosarcoma,0,0,TRUE
DOID:6569,micropapillomatosis labialis,0,0,TRUE
DOID:657,adenoma,142,142,TRUE
DOID:6571,non-invasive bladder urothelial carcinoma,0,0,TRUE
DOID:6575,childhood optic tract astrocytoma,0,0,TRUE
DOID:6576,childhood optic nerve glioma,3,3,TRUE
DOID:6579,chest wall bone cancer,0,0,TRUE
DOID:6581,breast apocrine carcinoma,0,0,TRUE
DOID:6585,oncocytic breast carcinoma,0,0,TRUE
DOID:6587,invasive tubular breast carcinoma,0,0,TRUE
DOID:6590,spondylitis,0,0,TRUE
DOID:6594,bladder colonic type adenocarcinoma,0,0,TRUE
DOID:6595,gastric tubular adenocarcinoma,0,0,TRUE
DOID:66,muscle tissue disease,386,392,FALSE
DOID:660,adrenal cortex cancer,27,27,TRUE
DOID:6603,Kummell's disease,0,0,TRUE
DOID:6605,classic variant of chromophobe renal cell carcinoma,0,0,TRUE
DOID:6606,eosinophilic variant of chromophobe renal cell carcinoma,0,0,TRUE
DOID:6607,nervous system hibernoma,0,0,TRUE
DOID:6608,endobronchial leiomyoma,0,0,TRUE
DOID:6610,bone epithelioid hemangioma,0,0,TRUE
DOID:6612,leukocyte adhesion deficiency,3,3,TRUE
DOID:6613,vaginal villous adenoma,0,0,TRUE
DOID:6620,X-linked hyper IgM syndrome,3,3,TRUE
DOID:6621,cerebral angioma,0,0,TRUE
DOID:6627,cervical adenoma malignum,0,0,TRUE
DOID:6629,nipple carcinoma,0,0,TRUE
DOID:663,scrotal angioma,0,0,TRUE
DOID:6634,adult central nervous system choriocarcinoma,0,0,TRUE
DOID:6639,pediatric CNS choriocarcinoma,0,0,TRUE
DOID:664,angiokeratoma of Fordyce,0,0,TRUE
DOID:6641,breast juvenile papillomatosis,0,0,TRUE
DOID:6643,Baastrup's syndrome,0,0,TRUE
DOID:6648,adult pineoblastoma,0,0,TRUE
DOID:6652,diffuse idiopathic skeletal hyperostosis,0,0,TRUE
DOID:6654,childhood central nervous system immature teratoma,0,0,TRUE
DOID:6657,breast large cell neuroendocrine carcinoma,0,0,TRUE
DOID:6658,pulmonary large cell neuroendocrine carcinoma,0,0,TRUE
DOID:6659,cervical large cell neuroendocrine carcinoma,0,0,TRUE
DOID:6676,Froelich syndrome,0,0,TRUE
DOID:6677,diffuse infiltrative lymphocytosis syndrome,0,0,TRUE
DOID:6678,tooth and nail syndrome,1,1,TRUE
DOID:668,myositis ossificans,1,1,TRUE
DOID:6680,Capgras syndrome,0,0,TRUE
DOID:6682,spondylolisthesis,54,54,TRUE
DOID:6683,Aarskog syndrome,46,46,TRUE
DOID:6686,Achard syndrome,0,0,TRUE
DOID:6687,Achenbach syndrome,0,0,TRUE
DOID:6688,autoimmune lymphoproliferative syndrome,72,72,TRUE
DOID:6691,Aagenaes syndrome,0,0,TRUE
DOID:6692,Barre-Lieou syndrome,0,0,TRUE
DOID:6693,testicular monophasic choriocarcinoma,0,0,TRUE
DOID:6696,synchronous multifocal osteogenic sarcoma,0,0,TRUE
DOID:6697,asynchronous multifocal osteogenic sarcoma,0,0,TRUE
DOID:670,amphetamine abuse,0,0,TRUE
DOID:6700,gastric fundus carcinoma,0,0,TRUE
DOID:6703,gastric pylorus carcinoma,0,0,TRUE
DOID:6705,gastric body carcinoma,0,0,TRUE
DOID:6706,tubular variant testicular seminoma,0,0,TRUE
DOID:6707,malignant triton tumor,0,0,TRUE
DOID:6712,anterior spinal artery syndrome,0,0,TRUE
DOID:6713,cerebrovascular disease,150,150,TRUE
DOID:672,spleen cancer,1,1,TRUE
DOID:6721,Littre gland carcinoma,0,0,TRUE
DOID:6723,malignant type AB thymoma,0,0,TRUE
DOID:6725,spinal stenosis,0,0,TRUE
DOID:6726,fibrillary astrocytoma,31,31,TRUE
DOID:6727,colon small cell carcinoma,0,0,TRUE
DOID:6733,intrahepatic bile duct cystadenoma,0,0,TRUE
DOID:6735,schwannoma of jugular foramen,0,0,TRUE
DOID:674,cleft palate,208,208,TRUE
DOID:6740,cervix small cell carcinoma,0,0,TRUE
DOID:6741,bilateral breast cancer,0,0,TRUE
DOID:6742,synchronous bilateral breast carcinoma,0,0,TRUE
DOID:6752,internal auditory canal lipoma,0,0,TRUE
DOID:6755,amyloid tumor,0,0,TRUE
DOID:6758,chest wall lymphoma,0,0,TRUE
DOID:6759,bone lymphoma,0,0,TRUE
DOID:676,juvenile rheumatoid arthritis,13,13,TRUE
DOID:6760,lung lymphoma,0,0,TRUE
DOID:6762,sternum lymphoma,0,0,TRUE
DOID:6774,polyembryoma of the ovary,0,0,TRUE
DOID:6776,breast myoepithelial carcinoma,0,0,TRUE
DOID:6777,villoglandular endometrial endometrioid adenocarcinoma,0,0,TRUE
DOID:678,progressive supranuclear palsy,4,4,TRUE
DOID:6786,childhood botryoid rhabdomyosarcoma,0,0,TRUE
DOID:6787,childhood vagina botryoid rhabdomyosarcoma,0,0,TRUE
DOID:6788,vagina botryoid rhabdomyosarcoma,0,0,TRUE
DOID:6789,vulvar childhood botryoid-type embryonal rhabdomyosarcoma,0,0,TRUE
DOID:679,basal ganglia disease,81,81,TRUE
DOID:680,tauopathy,180,180,TRUE
DOID:6804,colon Kaposi sarcoma,0,0,TRUE
DOID:6809,vaginal tubular adenoma,0,0,TRUE
DOID:681,progressive bulbar palsy,19,19,TRUE
DOID:6811,juvenile pilocytic astrocytoma,31,31,TRUE
DOID:6812,childhood pilocytic astrocytoma,31,31,TRUE
DOID:682,compartment syndrome,1,1,TRUE
DOID:6823,pancreatoblastoma,0,0,TRUE
DOID:6827,pancreatic solid pseudopapillary carcinoma,0,0,TRUE
DOID:683,motor neuritis,4,4,TRUE
DOID:6837,rete ovarii adenoma,0,0,TRUE
DOID:6838,rete ovarii cystadenofibroma,0,0,TRUE
DOID:6839,breast intraductal proliferative lesion,0,0,TRUE
DOID:684,hepatocellular carcinoma,245,245,TRUE
DOID:6841,flat ductal epithelial atypia,0,0,TRUE
DOID:6844,kidney pelvis sarcomatoid transitional cell carcinoma,0,0,TRUE
DOID:6845,infiltrating ureter transitional cell carcinoma,0,0,TRUE
DOID:6846,familial melanoma,12,12,TRUE
DOID:6847,adult botryoid rhabdomyosarcoma,0,0,TRUE
DOID:6848,adult vagina botryoid rhabdomyosarcoma,0,0,TRUE
DOID:6854,ethmoid sinus ectopic meningioma,0,0,TRUE
DOID:6856,pineal region teratoma,0,0,TRUE
DOID:6857,pineal region mature teratoma,0,0,TRUE
DOID:6858,pineal region immature teratoma,0,0,TRUE
DOID:686,liver carcinoma,245,245,TRUE
DOID:6865,oxyphilic endometrial endometrioid adenocarcinoma,0,0,TRUE
DOID:6867,mediastinal gray zone lymphoma,0,0,TRUE
DOID:6868,mediastinal malignant lymphoma,0,0,TRUE
DOID:6869,parasagittal meningioma,23,23,TRUE
DOID:687,hepatoblastoma,8,8,TRUE
DOID:6871,spinal cord neuroblastoma,0,0,TRUE
DOID:6872,spinal cord primitive neuroectodermal neoplasm,0,0,TRUE
DOID:6873,skin tag,49,49,TRUE
DOID:688,embryonal cancer,12,12,TRUE
DOID:6880,small bowel fibrosarcoma,0,0,TRUE
DOID:6886,ureter small cell carcinoma,0,0,TRUE
DOID:6888,ureter transitional cell carcinoma,0,0,TRUE
DOID:6898,ovary mixed epithelial carcinoma,0,0,TRUE
DOID:6899,malignant ovarian mixed epithelial neoplasm,0,0,TRUE
DOID:6901,familiar ovarian carcinoma,0,0,TRUE
DOID:6903,eye lymphoma,0,0,TRUE
DOID:6906,glomangiomatosis,0,0,TRUE
DOID:6917,predominantly cortical thymoma,0,0,TRUE
DOID:6925,peroneal nerve paralysis,0,0,TRUE
DOID:6929,retinal edema,12,12,TRUE
DOID:693,dental enamel hypoplasia,48,48,TRUE
DOID:6931,papillary extrahepatic bile duct adenocarcinoma,0,0,TRUE
DOID:6932,urinary bladder inverted papilloma,0,0,TRUE
DOID:6933,bladder transitional cell papilloma,0,0,TRUE
DOID:6934,urethra inverted papilloma,0,0,TRUE
DOID:6935,ureter inverted papilloma,0,0,TRUE
DOID:6936,ureter urothelial papilloma,0,0,TRUE
DOID:6938,pediatric intraocular retinoblastoma,0,0,TRUE
DOID:6939,childhood brain meningioma,0,0,TRUE
DOID:6943,vulvar inverted follicular keratosis,0,0,TRUE
DOID:6944,vulvar seborrheic keratosis,0,0,TRUE
DOID:6945,inverted follicular keratosis,2,2,TRUE
DOID:6947,sphenoidal sinus neoplasm,0,0,TRUE
DOID:6948,malignant gastric teratoma,0,0,TRUE
DOID:6950,combat disorder,0,0,TRUE
DOID:6951,telangiectatic osteogenic sarcoma,0,0,TRUE
DOID:6958,aleukemic monocytic leukemia cutis,0,0,TRUE
DOID:6959,rectal cloacogenic carcinoma,0,0,TRUE
DOID:6961,Bartholin's gland squamous cell carcinoma,0,0,TRUE
DOID:6969,acute canaliculitis,0,0,TRUE
DOID:6970,acute inflammation of lacrimal passage,4,4,TRUE
DOID:6975,bladder urothelial papillary carcinoma,0,0,TRUE
DOID:6976,micropapillary variant infiltrating bladder urothelial carcinoma,0,0,TRUE
DOID:6977,pancreatic cholera,3,3,TRUE
DOID:698,dentin sensitivity,0,0,TRUE
DOID:6988,peripheral epithelioid sarcoma,0,0,TRUE
DOID:699,mitochondrial myopathy,46,46,TRUE
DOID:6992,intraocular mixed cell type melanoma,0,0,TRUE
DOID:6993,iris mixed cell melanoma,0,0,TRUE
DOID:6994,malignant iris melanoma,4,4,TRUE
DOID:6996,intermediate cell type choroid melanoma,0,0,TRUE
DOID:6997,intermediate cell type ciliary body melanoma,0,0,TRUE
DOID:6998,gallbladder mucinous carcinoma,0,0,TRUE
DOID:7,disease of anatomical entity,4249,4253,FALSE
DOID:700,mitochondrial metabolism disease,133,133,TRUE
DOID:7004,ACTH-secreting pituitary adenoma,6,6,TRUE
DOID:7005,gemistocytic astrocytoma,31,31,TRUE
DOID:7007,childhood cerebral astrocytoma,31,31,TRUE
DOID:7008,protoplasmic astrocytoma,31,31,TRUE
DOID:701,dentin dysplasia,19,19,TRUE
DOID:7013,ovarian mucinous cystadenofibroma,0,0,TRUE
DOID:7014,infiltrating lipoma,0,0,TRUE
DOID:7016,tendon sheath lipoma,0,0,TRUE
DOID:7017,lumbosacral lipoma,0,0,TRUE
DOID:7024,mucinous intrahepatic cholangiocarcinoma,0,0,TRUE
DOID:7030,bronchial mucus gland adenoma,0,0,TRUE
DOID:7031,glottis squamous cell carcinoma,0,0,TRUE
DOID:7032,bile duct clear cell adenocarcinoma,0,0,TRUE
DOID:7033,anisakiasis,0,0,TRUE
DOID:7037,childhood immature teratoma of ovary,0,0,TRUE
DOID:7039,Borst-Jadassohn intraepidermal carcinoma,0,0,TRUE
DOID:7040,uveal epithelioid cell melanoma,0,0,TRUE
DOID:7041,choroid epithelioid cell melanoma,0,0,TRUE
DOID:7042,ciliary body epithelioid cell melanoma,0,0,TRUE
DOID:7045,basaloid lung carcinoma,0,0,TRUE
DOID:7046,cervical basaloid squamous cell carcinoma,0,0,TRUE
DOID:7047,penis basaloid carcinoma,0,0,TRUE
DOID:7048,vulvar basaloid squamous cell carcinoma,0,0,TRUE
DOID:7049,basaloid squamous cell skin carcinoma,0,0,TRUE
DOID:705,Leber hereditary optic neuropathy,14,14,TRUE
DOID:7050,thymus basaloid carcinoma,0,0,TRUE
DOID:7051,esophageal basaloid squamous cell carcinoma,0,0,TRUE
DOID:7054,multiple skull base meningioma,0,0,TRUE
DOID:706,mature B-cell neoplasm,22,22,TRUE
DOID:7061,precursor B lymphoblastic lymphoma/leukemia,0,0,TRUE
DOID:707,B-cell lymphoma,71,71,TRUE
DOID:7071,spinal cord dermoid cyst,0,0,TRUE
DOID:7076,lipid-rich breast carcinoma,0,0,TRUE
DOID:7077,malignant melanocytic peripheral nerve sheath tumor of mediastinum,0,0,TRUE
DOID:7079,adult cystic teratoma,0,0,TRUE
DOID:7081,lung mixed small cell and squamous cell carcinoma,0,0,TRUE
DOID:7086,multicentric papillary thyroid carcinoma,0,0,TRUE
DOID:7088,columnar cell variant papillary carcinoma,0,0,TRUE
DOID:7089,tall cell variant papillary carcinoma,0,0,TRUE
DOID:709,splenic manifestation of hairy cell leukemia,0,0,TRUE
DOID:7095,pediatric epithelioid sarcoma,0,0,TRUE
DOID:7097,macrocystic pattern testicular yolk sac tumor,0,0,TRUE
DOID:710,splenic manifestation of leukemia,0,0,TRUE
DOID:7103,diaphragma sellae meningioma,0,0,TRUE
DOID:7105,epiglottis neoplasm,0,0,TRUE
DOID:711,refractory hairy cell leukemia,0,0,TRUE
DOID:712,refractory hematologic cancer,0,0,TRUE
DOID:7127,radiation cystitis,0,0,TRUE
DOID:713,HCL-V,2,2,TRUE
DOID:7132,urinary bladder small cell neuroendocrine carcinoma,0,0,TRUE
DOID:7133,gallbladder small cell carcinoma,0,0,TRUE
DOID:7134,esophagus small cell carcinoma,0,0,TRUE
DOID:7136,ampulla of Vater small cell carcinoma,0,0,TRUE
DOID:7138,cystitis cystica,0,0,TRUE
DOID:7139,endometrial small cell carcinoma,0,0,TRUE
DOID:7140,Bartholin's gland small cell carcinoma,0,0,TRUE
DOID:7141,prostate small cell carcinoma,0,0,TRUE
DOID:7142,thymus small cell carcinoma,0,0,TRUE
DOID:7144,laryngeal small cell carcinoma,0,0,TRUE
DOID:7146,Langerhans cell sarcoma,0,0,TRUE
DOID:7147,ankylosing spondylitis,12,12,TRUE
DOID:7148,rheumatoid arthritis,170,170,TRUE
DOID:715,T-cell leukemia,52,52,TRUE
DOID:7152,prostate stromal sarcoma,0,0,TRUE
DOID:7160,rectum leiomyoma,0,0,TRUE
DOID:7165,subacute thyroiditis,0,0,TRUE
DOID:7166,thyroiditis,4,4,TRUE
DOID:7168,lung occult adenocarcinoma,0,0,TRUE
DOID:7169,lung occult large cell carcinoma,0,0,TRUE
DOID:7173,cloacogenic carcinoma,0,0,TRUE
DOID:7174,anus basaloid carcinoma,0,0,TRUE
DOID:7175,anal Buschke-Lowenstein tumor,0,0,TRUE
DOID:7177,anal canal squamous cell carcinoma,0,0,TRUE
DOID:7179,mixed eosinophil-basophil adenoma,0,0,TRUE
DOID:718,autoimmune hemolytic anemia,17,17,TRUE
DOID:7181,benign dermal neurilemmoma,0,0,TRUE
DOID:7187,subacute lymphocytic thyroiditis,0,0,TRUE
DOID:7188,autoimmune thyroiditis,8,8,TRUE
DOID:7191,ovarian endometrioid cystadenoma,0,0,TRUE
DOID:7192,hereditary conventional renal cell carcinoma,3,3,TRUE
DOID:7198,maxillary sinus adenoid cystic carcinoma,0,0,TRUE
DOID:720,normocytic anemia,97,97,TRUE
DOID:7202,intermediate malignant teratoma,0,0,TRUE
DOID:7206,melanomatosis,0,0,TRUE
DOID:7207,lung combined large cell neuroendocrine carcinoma,0,0,TRUE
DOID:7210,psammomatous meningioma,23,23,TRUE
DOID:7211,fibrous meningioma,23,23,TRUE
DOID:7212,meningothelial meningioma,23,23,TRUE
DOID:7213,transitional meningioma,23,23,TRUE
DOID:7214,noninvasive malignant thymoma,0,0,TRUE
DOID:7221,gallbladder papillary carcinoma,0,0,TRUE
DOID:7222,gallbladder pleomorphic giant cell adenocarcinoma,0,0,TRUE
DOID:7223,breast giant fibroadenoma,0,0,TRUE
DOID:7224,spinal meninges cancer,0,0,TRUE
DOID:7230,postgerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma,0,0,TRUE
DOID:7231,pediatric CNS embryonal cell carcinoma,0,0,TRUE
DOID:7232,central nervous system embryonal carcinoma,0,0,TRUE
DOID:7233,adult central nervous system embryonal carcinoma,0,0,TRUE
DOID:7234,pancreatic colloid cystadenocarcinoma,0,0,TRUE
DOID:7235,pancreatic mucinous cystadenoma,0,0,TRUE
DOID:7236,pancreatic invasive mucinous cystadenocarcinoma,0,0,TRUE
DOID:7237,pancreatic non-invasive mucinous cystadenocarcinoma,0,0,TRUE
DOID:724,female stress incontinence,0,0,TRUE
DOID:7241,uterine corpus apoplectic leiomyoma,0,0,TRUE
DOID:7242,uterine corpus cellular leiomyoma,0,0,TRUE
DOID:7244,bladder urachal urothelial carcinoma,0,0,TRUE
DOID:7246,lymphoepithelioma-like acinar prostate adenocarcinoma,0,0,TRUE
DOID:7263,selective IgD deficiency disease,0,0,TRUE
DOID:7266,familiar fallopian tube carcinoma,0,0,TRUE
DOID:7267,lung clear cell carcinoma,0,0,TRUE
DOID:7269,cribriform variant testicular seminoma,0,0,TRUE
DOID:727,premenstrual tension,0,0,TRUE
DOID:728,nodular episcleritis,0,0,TRUE
DOID:7280,congenital epulis,0,0,TRUE
DOID:7281,uterine corpus adenocarcinofibroma,0,0,TRUE
DOID:7284,Skene gland carcinoma,0,0,TRUE
DOID:7289,secretory uterine corpus endometrioid adenocarcinoma,0,0,TRUE
DOID:7293,mucin-rich endometrial endometrioid adenocarcinoma,0,0,TRUE
DOID:7297,childhood extraosseous osteosarcoma,0,0,TRUE
DOID:730,urethral benign neoplasm,0,0,TRUE
DOID:7302,endodermal sinus pattern testicular yolk sac tumor,0,0,TRUE
DOID:7305,astroblastoma,0,0,TRUE
DOID:731,urinary system benign neoplasm,15,15,TRUE
DOID:7312,breast adenomyoepithelial adenosis,0,0,TRUE
DOID:7315,Jewett-Marshall bladder cancer,0,0,TRUE
DOID:7319,axonal neuropathy,18,18,TRUE
DOID:732,urethral disease,1,1,TRUE
DOID:7320,ovarian serous cystadenofibroma,0,0,TRUE
DOID:7326,cranial pseudosarcomatous fasciitis,0,0,TRUE
DOID:7327,pseudosarcomatous fibromatosis,113,113,TRUE
DOID:7328,iris spindle cell melanoma,0,0,TRUE
DOID:7332,esophageal tuberculosis,0,0,TRUE
DOID:7333,nephrogenic adenoma of urinary bladder,0,0,TRUE
DOID:7334,nephrogenic adenoma,0,0,TRUE
DOID:734,urethra cancer,0,0,TRUE
DOID:7340,pediatric ovarian dysgerminoma,0,0,TRUE
DOID:7347,ovarian stromal hyperthecosis,0,0,TRUE
DOID:7350,thymic dysplasia,0,0,TRUE
DOID:7356,rectum sarcomatoid carcinoma,0,0,TRUE
DOID:736,male urethral cancer,0,0,TRUE
DOID:7360,solid pattern testicular yolk sac tumor,0,0,TRUE
DOID:7363,vulvar keratinizing squamous cell carcinoma,0,0,TRUE
DOID:7365,Kimura disease,1,1,TRUE
DOID:7371,superficial urinary bladder cancer,0,0,TRUE
DOID:7378,pituitary hypoplasia,13,13,TRUE
DOID:7379,adrenal medulla carcinoma,0,0,TRUE
DOID:738,female urethral cancer,0,0,TRUE
DOID:7380,squamous cell papilloma of skin,0,0,TRUE
DOID:7381,lymphohistiocytoid mesothelioma,0,0,TRUE
DOID:7388,pulmonary vein leiomyosarcoma,0,0,TRUE
DOID:7389,pulmonary artery leiomyosarcoma,0,0,TRUE
DOID:7390,superior vena cava leiomyosarcoma,0,0,TRUE
DOID:7398,cerebral primitive neuroectodermal tumor,8,8,TRUE
DOID:74,hematopoietic system disease,550,551,FALSE
DOID:7400,Nijmegen breakage syndrome,1,1,TRUE
DOID:7401,colonic L-cell glucagon-like peptide producing tumor,0,0,TRUE
DOID:7402,L-cell glucagon-like peptide producing tumor,0,0,TRUE
DOID:7408,vulvar keratoacanthoma-like carcinoma,0,0,TRUE
DOID:7409,vulvar non-keratinizing squamous cell carcinoma,0,0,TRUE
DOID:7411,ovarian endometrioid cystadenofibroma,0,0,TRUE
DOID:7426,cutaneous anthrax,0,0,TRUE
DOID:7427,anthrax disease,0,0,TRUE
DOID:7428,pineal region germinoma,0,0,TRUE
DOID:7429,childhood brain germinoma,0,0,TRUE
DOID:743,dermatographia,7,7,TRUE
DOID:7430,childhood germ cell brain tumor,0,0,TRUE
DOID:7435,polyvesicular vitelline pattern testicular yolk sac tumor,0,0,TRUE
DOID:7436,sarcomatoid uterine corpus endometrioid adenocarcinoma,0,0,TRUE
DOID:7437,uterus perivascular epithelioid cell tumor,0,0,TRUE
DOID:7438,ovarian clear cell cystadenocarcinoma,0,0,TRUE
DOID:7439,polyp of middle ear,2,2,TRUE
DOID:7441,chronic metabolic polyneuropathy,0,0,TRUE
DOID:7442,monoclonal gammopathy of uncertain significance,0,0,TRUE
DOID:7444,diffuse intraductal papillomatosis,0,0,TRUE
DOID:745,epididymis adenomatoid tumor,0,0,TRUE
DOID:7455,hypogonadotropism,0,0,TRUE
DOID:7457,enterobiasis,3,3,TRUE
DOID:7459,acantholytic variant squamous cell breast carcinoma,0,0,TRUE
DOID:746,adenomatoid tumor,0,0,TRUE
DOID:7460,spindle cell variant squamous cell breast carcinoma,0,0,TRUE
DOID:7461,large cell keratinizing variant squamous cell breast carcinoma,0,0,TRUE
DOID:7463,childhood pleomorphic rhabdomyosarcoma,0,0,TRUE
DOID:7465,chronic NK-cell lymphocytosis,0,0,TRUE
DOID:7474,malignant pleural mesothelioma,0,0,TRUE
DOID:7475,diverticulitis,0,0,TRUE
DOID:7479,duodenal somatostatinoma,0,0,TRUE
DOID:7480,large cell carcinoma with rhabdoid phenotype,0,0,TRUE
DOID:7482,petrous apex meningioma,0,0,TRUE
DOID:7483,cervical keratinizing squamous cell carcinoma,0,0,TRUE
DOID:7488,posterior urethra cancer,0,0,TRUE
DOID:7489,Osgood-Schlatter's disease,0,0,TRUE
DOID:749,active peptic ulcer disease,0,0,TRUE
DOID:7491,vulvar proximal-type epithelioid sarcoma,0,0,TRUE
DOID:7492,central epithelioid sarcoma,0,0,TRUE
DOID:7497,brain ependymoma,0,0,TRUE
DOID:75,lymphatic system disease,82,88,FALSE
DOID:750,peptic ulcer disease,30,110,FALSE
DOID:7501,pediatric infratentorial ependymoma,0,0,TRUE
DOID:7502,pediatric supratentorial ependymoma,0,0,TRUE
DOID:7503,extrahepatic bile duct papillary adenoma,0,0,TRUE
DOID:7505,small intestine neoplasm,3,3,TRUE
DOID:7506,small intestinal L-cell glucagon-like peptide producing tumor,0,0,TRUE
DOID:7511,breast intraductal papillomatosis,0,0,TRUE
DOID:7512,localized intraductal papillomatosis,0,0,TRUE
DOID:7514,Wolffian adnexal neoplasm,0,0,TRUE
DOID:7515,lumbar spinal canal and spinal cord meningioma,0,0,TRUE
DOID:7516,childhood central nervous system mixed germ cell tumor,0,0,TRUE
DOID:7518,inhibited female orgasm,0,0,TRUE
DOID:7519,endocervical carcinoma,0,0,TRUE
DOID:752,peptic ulcer perforation,0,0,TRUE
DOID:7520,periductal breast myoepitheliosis,0,0,TRUE
DOID:7521,breast myoepitheliosis,0,0,TRUE
DOID:7522,pediatric infratentorial ependymoblastoma,0,0,TRUE
DOID:7527,acute gonococcal endometritis,0,0,TRUE
DOID:7528,acute endometritis,0,0,TRUE
DOID:7531,anal gland adenocarcinoma,0,0,TRUE
DOID:7532,squamous papillomatosis,0,0,TRUE
DOID:7533,subareolar duct papillomatosis,0,0,TRUE
DOID:7537,breast cystic hypersecretory carcinoma,0,0,TRUE
DOID:7538,breast ductal adenoma,0,0,TRUE
DOID:7539,pregnancy adenoma,0,0,TRUE
DOID:754,bladder tuberculosis,0,0,TRUE
DOID:7540,breast apocrine adenoma,0,0,TRUE
DOID:7541,mixed epithelial/mesenchymal metaplastic breast carcinoma,0,0,TRUE
DOID:7542,osteosarcoma arising in bone Paget's disease,0,0,TRUE
DOID:7549,ceruminoma,0,0,TRUE
DOID:7551,gonorrhea,0,0,TRUE
DOID:7553,infiltrating bladder urothelial carcinoma sarcomatoid variant,0,0,TRUE
DOID:7558,glossopharyngeal motor neuropathy,0,0,TRUE
DOID:7559,asymmetric motor neuropathy,0,0,TRUE
DOID:7565,vulvar eccrine porocarcinoma,0,0,TRUE
DOID:7566,eccrine porocarcinoma,0,0,TRUE
DOID:7567,vulvar clear cell hidradenocarcinoma,0,0,TRUE
DOID:7571,malignant cystic nephroma,0,0,TRUE
DOID:7574,pancreatic intraductal papillary-colloid carcinoma,0,0,TRUE
DOID:7575,pancreatic intraductal papillary-mucinous neoplasm,0,0,TRUE
DOID:7577,pancreatic foamy gland adenocarcinoma,0,0,TRUE
DOID:7578,breast scirrhous carcinoma,0,0,TRUE
DOID:758,situs inversus,38,38,TRUE
DOID:7583,glottis verrucous carcinoma,0,0,TRUE
DOID:7584,subglottis verrucous carcinoma,0,0,TRUE
DOID:7585,subglottis squamous cell carcinoma,0,0,TRUE
DOID:7586,supraglottis verrucous carcinoma,0,0,TRUE
DOID:7587,supraglottis squamous cell carcinoma,0,0,TRUE
DOID:7591,gestational ovarian choriocarcinoma,0,0,TRUE
DOID:7596,asbestos-related lung carcinoma,0,0,TRUE
DOID:7598,cervical lymphoepithelioma-like carcinoma,0,0,TRUE
DOID:7599,lymphoepithelioma-like thymic carcinoma,0,0,TRUE
DOID:76,stomach disease,96,96,TRUE
DOID:7600,infiltrating bladder lymphoepithelioma-like carcinoma,0,0,TRUE
DOID:7602,intracortical osteogenic sarcoma,0,0,TRUE
DOID:7603,fibrosarcomatous osteosarcoma,0,0,TRUE
DOID:7607,chief cell adenoma,0,0,TRUE
DOID:7608,parathyroid adenoma,8,8,TRUE
DOID:7609,parathyroid transitional clear cell adenoma,0,0,TRUE
DOID:7610,mixed cell type adenoma of parathyroid,0,0,TRUE
DOID:7611,parathyroid oncocytic adenoma,0,0,TRUE
DOID:7612,childhood intracortical osteosarcoma,0,0,TRUE
DOID:7613,sarcomatosis of the meninges,0,0,TRUE
DOID:7614,meninges sarcoma,0,0,TRUE
DOID:7615,sarcomatosis,0,0,TRUE
DOID:7631,adult ependymoblastoma,0,0,TRUE
DOID:7632,Cowper gland carcinoma,0,0,TRUE
DOID:7633,macular holes,1,1,TRUE
DOID:7634,suprasellar meningioma,0,0,TRUE
DOID:7635,Gasserian ganglion meningioma,0,0,TRUE
DOID:7639,malignant granular cell skin tumor,0,0,TRUE
DOID:7642,cholangiolocellular carcinoma,0,0,TRUE
DOID:7643,acantholytic squamous cell skin carcinoma,0,0,TRUE
DOID:7646,multiple spinal canal and spinal cord meningioma,0,0,TRUE
DOID:7650,pulmonary type ovarian small cell carcinoma,0,0,TRUE
DOID:7651,hypercalcemic type ovarian small cell carcinoma,0,0,TRUE
DOID:7656,adult infiltrating astrocytic neoplasm,0,0,TRUE
DOID:7664,endometrial mixed adenocarcinoma,0,0,TRUE
DOID:7665,non-gestational ovarian choriocarcinoma,0,0,TRUE
DOID:767,muscular atrophy,149,149,TRUE
DOID:7675,testicular fibroma,0,0,TRUE
DOID:7676,testicular thecoma,0,0,TRUE
DOID:7678,sphenoid sinus inverted papilloma,0,0,TRUE
