node_id,attribute_id,namespace,name,description
4674,21524,biological_process,"ubiquitin-dependent protein catabolic process",""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of a ubiquitin group, or multiple ubiquitin groups, to the protein." [GOC:go_curators]"
4674,22751,molecular_function,"metallopeptidase activity",""Catalysis of the hydrolysis of peptide bonds by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions." [GOC:mah, http://merops.sanger.ac.uk/about/glossary.htm#CATTYPE]"
4674,23023,cellular_component,"proteasome regulatory particle, lid subcomplex",""The subcomplex of the proteasome regulatory particle that forms the peripheral lid, which is added on top of the base subcomplex." [GOC:rb]"
4674,26918,biological_process,"protein deubiquitination",""The removal of one or more ubiquitin groups from a protein." [GOC:ai]"
4674,29886,cellular_component,"proteasome accessory complex",""A protein complex, that caps one or both ends of the proteasome core complex and regulates entry into, or exit from, the proteasome core complex." [GOC:mtg_sensu]"
4674,34568,cellular_component,"secretory granule lumen",""The volume enclosed by the membrane of a secretory granule." [GOC:rph]"
4674,36212,molecular_function,"thiol-dependent ubiquitinyl hydrolase activity",""Catalysis of the thiol-dependent hydrolysis of an ester, thioester, amide, peptide or isopeptide bond formed by the C-terminal glycine of ubiquitin." [EC:3.4.19.12, GOC:bf, GOC:ka]"
4674,37803,biological_process,"proteasome-mediated ubiquitin-dependent protein catabolic process",""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of ubiquitin, and mediated by the proteasome." [GOC:go_curators]"
4674,37939,biological_process,"neutrophil degranulation",""The regulated exocytosis of secretory granules containing preformed mediators such as proteases, lipases, and inflammatory mediators by a neutrophil." [ISBN:0781735149]"
4674,38285,biological_process,"post-translational protein modification",""The process of covalently altering one or more amino acids in a protein after the protein has been completely translated and released from the ribosome." [GOC:jsg]"
4674,47226,molecular_function,"endopeptidase activator activity",""Increases the activity of an endopeptidase, any enzyme that hydrolyzes nonterminal peptide bonds in polypeptides." [GOC:dph, GOC:tb]"
4674,47229,biological_process,"regulation of proteasomal protein catabolic process",""Any process that modulates the rate, frequency, or extent of the chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds that is mediated by the proteasome." [GOC:dph, GOC:tb]"
4674,47664,molecular_function,"Lys63-specific deubiquitinase activity",""Hydrolysis of Lys63-Linked ubiquitin unit(s) from a ubiquitinated protein." [GOC:dph, GOC:pg, PMID:18313383]"
4674,48636,biological_process,"protein K63-linked deubiquitination",""A protein deubiquitination process in which a K63-linked ubiquitin chain, i.e. a polymer of ubiquitin formed by linkages between lysine residues at position 63 of the ubiquitin monomers, is removed from a protein." [GOC:mah, PMID:19202061, PMID:19214193]"
4674,48727,molecular_function,"proteasome binding",""Interacting selectively and non-covalently with a proteasome, a large multisubunit protein complex that catalyzes protein degradation." [GOC:mah]"
4674,60283,cellular_component,"ficolin-1-rich granule lumen",""Any membrane-enclosed lumen that is part of a ficolin-1-rich granule." [GO_REF:0000064, GOC:TermGenie, PMID:23650620]"
949,20736,cellular_component,nucleus,""A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent." [GOC:go_curators]"
19008,543,DISEASE,medulloblastoma,NULL
19008,543,DISEASE,medulloblastoma,NULL
19008,1825,DISEASE,"Alzheimer's disease 2",NULL
19008,1827,DISEASE,"Alzheimer's disease 5",NULL
19008,1828,DISEASE,"Alzheimer's disease 6",NULL
19008,1829,DISEASE,"Alzheimer's disease 7",NULL
19008,1831,DISEASE,"Alzheimer's disease 8",NULL
19008,1833,DISEASE,"Alzheimer's disease 10",NULL
19008,1834,DISEASE,"Alzheimer's disease 11",NULL
19008,1835,DISEASE,"Alzheimer's disease 12",NULL
19008,1836,DISEASE,"Alzheimer's disease 13",NULL
19008,1837,DISEASE,"Alzheimer's disease 14",NULL
19008,1838,DISEASE,"Alzheimer's disease 15",NULL
19008,2512,DISEASE,"type 1 diabetes mellitus 2",NULL
19008,2513,DISEASE,"type 1 diabetes mellitus 3",NULL
19008,2514,DISEASE,"type 1 diabetes mellitus 4",NULL
19008,2515,DISEASE,"type 1 diabetes mellitus 5",NULL
19008,2516,DISEASE,"type 1 diabetes mellitus 6",NULL
19008,2517,DISEASE,"type 1 diabetes mellitus 7",NULL
19008,2518,DISEASE,"type 1 diabetes mellitus 8",NULL
19008,2519,DISEASE,"type 1 diabetes mellitus 10",NULL
19008,2520,DISEASE,"type 1 diabetes mellitus 11",NULL
19008,2521,DISEASE,"type 1 diabetes mellitus 12",NULL
19008,2522,DISEASE,"type 1 diabetes mellitus 13",NULL
19008,2523,DISEASE,"type 1 diabetes mellitus 15",NULL
19008,2524,DISEASE,"type 1 diabetes mellitus 17",NULL
19008,2525,DISEASE,"type 1 diabetes mellitus 18",NULL
19008,2526,DISEASE,"type 1 diabetes mellitus 19",NULL
19008,2527,DISEASE,"type 1 diabetes mellitus 20",NULL
19008,2528,DISEASE,"type 1 diabetes mellitus 21",NULL
19008,2529,DISEASE,"type 1 diabetes mellitus 22",NULL
19008,2530,DISEASE,"type 1 diabetes mellitus 23",NULL
19008,2531,DISEASE,"type 1 diabetes mellitus 24",NULL
19008,3116,DISEASE,leukodystrophy,NULL
19008,3155,DISEASE,"Alzheimer's disease",NULL
19008,3253,DISEASE,"obsessive-compulsive disorder",NULL
19008,3321,DISEASE,"Gilles de la Tourette syndrome",NULL
19008,3417,DISEASE,"schizophreniform disorder",NULL
19008,3438,DISEASE,"spinal meningioma",NULL
19008,3618,DISEASE,"Pick's disease",NULL
19008,3805,DISEASE,leukemia,NULL
19008,4038,DISEASE,"brain cancer",NULL
19008,4385,DISEASE,"central neurocytoma",NULL
19008,4385,DISEASE,"central neurocytoma",NULL
19008,4416,DISEASE,"Down syndrome",NULL
19008,4473,DISEASE,"cerebral degeneration",NULL
19008,4511,DISEASE,"Reye syndrome",NULL
19008,4595,DISEASE,"disease of mental health",NULL
19008,4647,DISEASE,"breast cancer",NULL
19008,4647,DISEASE,"breast cancer",NULL
19008,4647,DISEASE,"breast cancer",NULL
19008,4693,DISEASE,"neuroectodermal tumor",NULL
19008,4756,DISEASE,"diabetic ketoacidosis",NULL
19008,4782,DISEASE,melanoma,NULL
19008,5009,DISEASE,gangliocytoma,NULL
19008,5042,DISEASE,"senile angioma",NULL
19008,5266,DISEASE,"eye carcinoma",NULL
19008,5309,DISEASE,"substance abuse",NULL
19008,5314,DISEASE,"substance-related disorder",NULL
19008,5326,DISEASE,"glioblastoma multiforme",NULL
19008,5326,DISEASE,"glioblastoma multiforme",NULL
19008,5327,DISEASE,astrocytoma,NULL
19008,5327,DISEASE,astrocytoma,NULL
19008,5327,DISEASE,astrocytoma,NULL
19008,5328,DISEASE,"malignant glioma",NULL
19008,5328,DISEASE,"malignant glioma",NULL
19008,5328,DISEASE,"malignant glioma",NULL
19008,5328,DISEASE,"malignant glioma",NULL
19008,5328,DISEASE,"malignant glioma",NULL
19008,5328,DISEASE,"malignant glioma",NULL
19008,5329,DISEASE,gliosarcoma,NULL
19008,5329,DISEASE,gliosarcoma,NULL
19008,5331,DISEASE,"giant cell glioblastoma",NULL
19008,5331,DISEASE,"giant cell glioblastoma",NULL
19008,5333,DISEASE,"grade III astrocytoma",NULL
19008,5333,DISEASE,"grade III astrocytoma",NULL
19008,5333,DISEASE,"grade III astrocytoma",NULL
19008,5334,DISEASE,"juvenile astrocytoma",NULL
19008,5395,DISEASE,"progressive muscular atrophy",NULL
19008,5396,DISEASE,oligodendroglioma,NULL
19008,5396,DISEASE,oligodendroglioma,NULL
19008,5396,DISEASE,oligodendroglioma,NULL
19008,5397,DISEASE,"childhood oligodendroglioma",NULL
19008,5397,DISEASE,"childhood oligodendroglioma",NULL
19008,5397,DISEASE,"childhood oligodendroglioma",NULL
19008,5400,DISEASE,"adult oligodendroglioma",NULL
19008,5400,DISEASE,"adult oligodendroglioma",NULL
19008,5400,DISEASE,"adult oligodendroglioma",NULL
19008,5457,DISEASE,"thymus cancer",NULL
19008,5485,DISEASE,"amyotrophic lateral sclerosis",NULL
19008,5517,DISEASE,"Ewing sarcoma",NULL
19008,5567,DISEASE,"breast carcinoma",NULL
19008,5618,DISEASE,meningioma,NULL
19008,5650,DISEASE,"central nervous system cancer",NULL
19008,5683,DISEASE,"lung benign neoplasm",NULL
19008,5741,DISEASE,"intraventricular meningioma",NULL
19008,5776,DISEASE,medullomyoblastoma,NULL
19008,5777,DISEASE,"adult medulloblastoma",NULL
19008,5779,DISEASE,"melanotic medulloblastoma",NULL
19008,5780,DISEASE,"childhood medulloblastoma",NULL
19008,5922,DISEASE,"intraorbital meningioma",NULL
19008,5960,DISEASE,"clear cell meningioma",NULL
19008,6171,DISEASE,"benign meningioma",NULL
19008,6172,DISEASE,"secretory meningioma",NULL
19008,6175,DISEASE,"microcystic meningioma",NULL
19008,6285,DISEASE,"supratentorial primitive neuroectodermal tumor",NULL
19008,6307,DISEASE,"benign ependymoma",NULL
19008,6312,DISEASE,"pilocytic astrocytoma",NULL
19008,6312,DISEASE,"pilocytic astrocytoma",NULL
19008,6312,DISEASE,"pilocytic astrocytoma",NULL
19008,6441,DISEASE,"myxopapillary ependymoma",NULL
19008,6442,DISEASE,"mixed glioma",NULL
19008,6442,DISEASE,"mixed glioma",NULL
19008,6443,DISEASE,"subependymal giant cell astrocytoma",NULL
19008,6443,DISEASE,"subependymal giant cell astrocytoma",NULL
19008,6443,DISEASE,"subependymal giant cell astrocytoma",NULL
19008,6643,DISEASE,"schizoaffective disorder",NULL
19008,6644,DISEASE,schizophrenia,NULL
19008,6685,DISEASE,"cellular ependymoma",NULL
19008,6689,DISEASE,"tanycytic ependymoma",NULL
19008,6690,DISEASE,"papillary ependymoma",NULL
19008,6767,DISEASE,"acute T cell leukemia",NULL
19008,7033,DISEASE,"cerebral convexity meningioma",NULL
19008,7039,DISEASE,"gliomatosis cerebri",NULL
19008,7162,DISEASE,"cerebellar liponeurocytoma",NULL
19008,7162,DISEASE,"cerebellar liponeurocytoma",NULL
19008,7204,DISEASE,"angiomatous meningioma",NULL
19008,7280,DISEASE,"fibrillary astrocytoma",NULL
19008,7280,DISEASE,"fibrillary astrocytoma",NULL
19008,7280,DISEASE,"fibrillary astrocytoma",NULL
19008,7308,DISEASE,"juvenile pilocytic astrocytoma",NULL
19008,7308,DISEASE,"juvenile pilocytic astrocytoma",NULL
19008,7308,DISEASE,"juvenile pilocytic astrocytoma",NULL
19008,7332,DISEASE,"parasagittal meningioma",NULL
19008,7385,DISEASE,"gemistocytic astrocytoma",NULL
19008,7385,DISEASE,"gemistocytic astrocytoma",NULL
19008,7385,DISEASE,"gemistocytic astrocytoma",NULL
19008,7386,DISEASE,"childhood cerebral astrocytoma",NULL
19008,7386,DISEASE,"childhood cerebral astrocytoma",NULL
19008,7386,DISEASE,"childhood cerebral astrocytoma",NULL
19008,7387,DISEASE,"protoplasmic astrocytoma",NULL
19008,7387,DISEASE,"protoplasmic astrocytoma",NULL
19008,7387,DISEASE,"protoplasmic astrocytoma",NULL
19008,7469,DISEASE,"psammomatous meningioma",NULL
19008,7470,DISEASE,"fibrous meningioma",NULL
19008,7471,DISEASE,"meningothelial meningioma",NULL
19008,7472,DISEASE,"transitional meningioma",NULL
19008,7505,DISEASE,astroblastoma,NULL
19008,7738,DISEASE,"mixed oligodendroglioma-astrocytoma",NULL
19008,7738,DISEASE,"mixed oligodendroglioma-astrocytoma",NULL
19008,7738,DISEASE,"mixed oligodendroglioma-astrocytoma",NULL
19008,7792,DISEASE,"olfactory groove meningioma",NULL
19008,7900,DISEASE,"chordoid meningioma",NULL
19008,8047,DISEASE,"anorexia nervosa",NULL
19008,8052,DISEASE,neuropathy,NULL
19008,8107,DISEASE,"skin melanoma",NULL
19008,8404,DISEASE,"type 1 diabetes mellitus",NULL
19008,17046,molecular_function,"DNA-binding transcription factor activity, RNA polymerase II-specific",""A protein or a member of a complex that interacts selectively and non-covalently with a specific DNA sequence (sometimes referred to as a motif) within the regulatory region of a RNA polymerase II-transcribed gene to modulate transcription. Regulatory regions include promoters (proximal and distal) and enhancers. Genes are transcriptional units." [GOC:txnOH-2018]"
15979,346,DISEASE,cardiomyopathy,NULL
15979,2212,DISEASE,"dilated cardiomyopathy 1C",NULL
15979,2213,DISEASE,"dilated cardiomyopathy 1CC",NULL
15979,2215,DISEASE,"dilated cardiomyopathy 1D",NULL
15979,2216,DISEASE,"dilated cardiomyopathy 1V",NULL
15979,2217,DISEASE,"dilated cardiomyopathy 1AA",NULL
15979,2218,DISEASE,"dilated cardiomyopathy 1H",NULL
15979,2219,DISEASE,"dilated cardiomyopathy 1G",NULL
15979,2220,DISEASE,"dilated cardiomyopathy 1I",NULL
15979,2221,DISEASE,"dilated cardiomyopathy 1NN",NULL
15979,2222,DISEASE,"dilated cardiomyopathy 1E",NULL
15979,2223,DISEASE,"dilated cardiomyopathy 1Z",NULL
15979,2224,DISEASE,"dilated cardiomyopathy 1GG",NULL
15979,2225,DISEASE,"dilated cardiomyopathy 1L",NULL
15979,2226,DISEASE,"dilated cardiomyopathy 1K",NULL
15979,2227,DISEASE,"dilated cardiomyopathy 1JJ",NULL
15979,2228,DISEASE,"dilated cardiomyopathy 1P",NULL
15979,2230,DISEASE,"dilated cardiomyopathy 2B",NULL
15979,2231,DISEASE,"dilated cardiomyopathy 1Q",NULL
15979,2232,DISEASE,"dilated cardiomyopathy 1B",NULL
15979,2233,DISEASE,"dilated cardiomyopathy 1X",NULL
15979,2234,DISEASE,"dilated cardiomyopathy 1KK",NULL
15979,2235,DISEASE,"dilated cardiomyopathy 1W",NULL
15979,2236,DISEASE,"dilated cardiomyopathy 1DD",NULL
15979,2237,DISEASE,"dilated cardiomyopathy 1HH",NULL
15979,2238,DISEASE,"dilated cardiomyopathy 1M",NULL
15979,2239,DISEASE,"dilated cardiomyopathy 1II",NULL
15979,2240,DISEASE,"dilated cardiomyopathy 1O",NULL
15979,2241,DISEASE,"dilated cardiomyopathy 1T",NULL
15979,2242,DISEASE,"dilated cardiomyopathy 1EE",NULL
15979,2243,DISEASE,"dilated cardiomyopathy 1S",NULL
15979,2244,DISEASE,"dilated cardiomyopathy 1U",NULL
15979,2245,DISEASE,"dilated cardiomyopathy 1R",NULL
15979,2246,DISEASE,"dilated cardiomyopathy 1Y",NULL
15979,2247,DISEASE,"dilated cardiomyopathy 1BB",NULL
15979,2248,DISEASE,"dilated cardiomyopathy 1FF",NULL
15979,2249,DISEASE,"dilated cardiomyopathy 2A",NULL
15979,2250,DISEASE,"dilated cardiomyopathy 3B",NULL
15979,3012,DISEASE,"prostate cancer",NULL
15979,3012,DISEASE,"prostate cancer",NULL
15979,3013,DISEASE,"prostate carcinoma",NULL
15979,3013,DISEASE,"prostate carcinoma",NULL
15979,3052,DISEASE,"lymphoblastic leukemia",NULL
15979,3630,DISEASE,gastroparesis,NULL
15979,3644,DISEASE,"hypertrophic cardiomyopathy",NULL
15979,3950,DISEASE,"dilated cardiomyopathy",NULL
15979,3951,DISEASE,"endomyocardial fibrosis",NULL
15979,4847,DISEASE,hyperostosis,NULL
15979,5162,DISEASE,"dyskeratosis congenita",NULL
15979,6985,DISEASE,"congestive heart failure",NULL
15979,6985,DISEASE,"congestive heart failure",NULL
15979,8005,DISEASE,"chronic monocytic leukemia",NULL
15979,8050,DISEASE,"myeloid leukemia",NULL
15979,19410,molecular_function,"adenylate kinase activity",""Catalysis of the reaction"
15979,20736,cellular_component,nucleus,""A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent." [GOC:go_curators]"
15979,20753,cellular_component,nucleoplasm,""That part of the nuclear content other than the chromosomes or the nucleolus." [GOC:ma, ISBN:0124325653]"
15979,20821,cellular_component,nucleolus,""A small, dense body one or more of which are present in the nucleus of eukaryotic cells. It is rich in RNA and protein, is not bounded by a limiting membrane, and is not seen during mitosis. Its prime function is the transcription of the nucleolar DNA into 45S ribosomal-precursor RNA, the processing of this RNA into 5.8S, 18S, and 28S components of ribosomal RNA, and the association of these components with 5S RNA and proteins synthesized outside the nucleolus. This association results in the formation of ribonucleoprotein precursors; these pass into the cytoplasm and mature into the 40S and 60S subunits of the ribosome." [ISBN:0198506732]"
15979,20828,cellular_component,cytoplasm,""All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN:0198547684]"
15979,20913,cellular_component,cytosol,""The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes." [GOC:hjd, GOC:jl]"
15979,25603,cellular_component,"Cajal body",""A class of nuclear body, first seen after silver staining by Ramon y Cajal in 1903, enriched in small nuclear ribonucleoproteins, and certain general RNA polymerase II transcription factors; ultrastructurally, they appear as a tangle of coiled, electron-dense threads roughly 0.5 micrometers in diameter; involved in aspects of snRNP biogenesis; the protein coilin serves as a marker for Cajal bodies. Some argue that Cajal bodies are the sites for preassembly of transcriptosomes, unitary particles involved in transcription and processing of RNA." [NIF_Subcellular:nlx_subcell_090901, PMID:10944589, PMID:11031238, PMID:7559785]"
15979,26409,biological_process,"nucleobase-containing small molecule interconversion",""The chemical reactions and pathways by which a nucleobase, nucleoside or nucleotide small molecule is synthesized from another nucleobase, nucleoside or nucleotide small molecule." [GOC:mah, ISBN:0306444747, ISBN:0471394831]"
15979,26472,cellular_component,membrane,""A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it." [GOC:dos, GOC:mah, ISBN:0815316194]"
15979,43273,molecular_function,"nucleoside monophosphate kinase activity",""Catalysis of the reaction"
18982,3447,DISEASE,"heart disease",NULL
18982,3471,DISEASE,"constrictive pericarditis",NULL
18982,3805,DISEASE,leukemia,NULL
18982,3932,DISEASE,"cardiovascular system disease",NULL
18982,4353,DISEASE,epicondylitis,NULL
18982,4436,DISEASE,"neurogenic arthropathy",NULL
18982,4647,DISEASE,"breast cancer",NULL
18982,4647,DISEASE,"breast cancer",NULL
18982,4731,DISEASE,pericarditis,NULL
18982,5148,DISEASE,synovitis,NULL
18982,5227,DISEASE,melancholia,NULL
18982,5567,DISEASE,"breast carcinoma",NULL
18982,5752,DISEASE,arthropathy,NULL
18982,5752,DISEASE,arthropathy,NULL
18982,5752,DISEASE,arthropathy,NULL
18982,7445,DISEASE,"rheumatoid arthritis",NULL
18982,7513,DISEASE,"pseudosarcomatous fibromatosis",NULL
18982,7905,DISEASE,osteoarthritis,NULL
18982,7948,DISEASE,arthritis,NULL
18982,7948,DISEASE,arthritis,NULL
18982,7948,DISEASE,arthritis,NULL
18982,8499,DISEASE,obesity,NULL
18982,22791,biological_process,"cell proliferation",""The multiplication or reproduction of cells, resulting in the expansion of a cell population." [GOC:mah, GOC:mb]"
18982,30035,molecular_function,"extracellular matrix structural constituent conferring compression resistance",""A constituent of the extracellular matrix that enables the matrix to resist compressive forces; often a proteoglycan." [GOC:mah, ISBN:0815316194]"
18982,48069,cellular_component,"collagen-containing extracellular matrix",""An extracellular matrix consisting mainly of proteins (especially collagen) and glycosaminoglycans (mostly as proteoglycans) that provides not only essential physical scaffolding for the cellular constituents but can also initiate crucial biochemical and biomechanical cues required for tissue morphogenesis, differentiation and homeostasis. The components are secreted by cells in the vicinity and form a sheet underlying or overlying cells such as endothelial and epithelial cells." [GOC:BHF, GOC:rph, PMID:21123617]"
4676,386,DISEASE,"nicotine dependence",NULL
4676,508,DISEASE,"tongue squamous cell carcinoma",NULL
4676,3052,DISEASE,"lymphoblastic leukemia",NULL
4676,3052,DISEASE,"lymphoblastic leukemia",NULL
4676,4055,DISEASE,"lung cancer",NULL
4676,4060,DISEASE,"bronchus cancer",NULL
4676,4647,DISEASE,"breast cancer",NULL
4676,4710,DISEASE,"squamous cell carcinoma",NULL
4676,4842,DISEASE,enthesopathy,NULL
4676,4847,DISEASE,hyperostosis,NULL
4676,4918,DISEASE,"colon cancer",NULL
4676,4982,DISEASE,"colonic benign neoplasm",NULL
4676,5106,DISEASE,"kidney cancer",NULL
4676,5248,DISEASE,"cervix carcinoma",NULL
4676,5289,DISEASE,adenocarcinoma,NULL
4676,5567,DISEASE,"breast carcinoma",NULL
4676,5683,DISEASE,"lung benign neoplasm",NULL
4676,5683,DISEASE,"lung benign neoplasm",NULL
4676,5699,DISEASE,"cervical adenocarcinoma",NULL
4676,5795,DISEASE,"bronchus carcinoma",NULL
4676,5796,DISEASE,"lung carcinoma",NULL
4676,6047,DISEASE,"cervical cancer",NULL
4676,6101,DISEASE,"renal cell carcinoma",NULL
4676,6102,DISEASE,"renal carcinoma",NULL
4676,6107,DISEASE,"collecting duct carcinoma",NULL
4676,6108,DISEASE,"papillary renal cell carcinoma",NULL
4676,6109,DISEASE,"renal clear cell carcinoma",NULL
4676,6112,DISEASE,"chromophobe renal cell carcinoma",NULL
4676,6114,DISEASE,"sarcomatoid renal cell carcinoma",NULL
4676,6347,DISEASE,"granular cell carcinoma",NULL
4676,6367,DISEASE,"tubular adenocarcinoma",NULL
4676,6504,DISEASE,aortitis,NULL
4676,6705,DISEASE,"head and neck squamous cell carcinoma",NULL
4676,6808,DISEASE,"large intestine cancer",NULL
4676,6809,DISEASE,"cribriform carcinoma",NULL
4676,7216,DISEASE,adenoma,NULL
4676,8005,DISEASE,"chronic monocytic leukemia",NULL
4676,8050,DISEASE,"myeloid leukemia",NULL
4676,8050,DISEASE,"myeloid leukemia",NULL
4676,8129,DISEASE,"cervix uteri carcinoma in situ",NULL
4676,8164,DISEASE,"acute myeloid leukemia",NULL
4676,20026,molecular_function,"phosphoprotein phosphatase activity",""Catalysis of the reaction"
4676,22911,molecular_function,"RNA polymerase II CTD heptapeptide repeat phosphatase activity",""Catalysis of the reaction"
4676,48171,cellular_component,"extracellular exosome",""A vesicle that is released into the extracellular region by fusion of the limiting endosomal membrane of a multivesicular body with the plasma membrane. Extracellular exosomes, also simply called exosomes, have a diameter of about 40-100 nm." [GOC:BHF, GOC:mah, GOC:vesicles, PMID:15908444, PMID:17641064, PMID:19442504, PMID:19498381, PMID:22418571, PMID:24009894]"
8861,3171,DISEASE,"primary open angle glaucoma",NULL
8861,4647,DISEASE,"breast cancer",NULL
8861,4647,DISEASE,"breast cancer",NULL
8861,4682,DISEASE,glaucoma,NULL
8861,5567,DISEASE,"breast carcinoma",NULL
8861,5619,DISEASE,"liver cancer",NULL
8861,5664,DISEASE,"bladder disease",NULL
8861,7317,DISEASE,"hepatocellular carcinoma",NULL
8861,21946,biological_process,"response to oxidative stress",""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals." [GOC:jl, PMID:12115731]"
17016,386,DISEASE,"nicotine dependence",NULL
17016,3064,DISEASE,"chronic lymphocytic leukemia",NULL
17016,4692,DISEASE,"Richter's syndrome",NULL
17016,4771,DISEASE,"hepatitis C",NULL
17016,4843,DISEASE,"hepatitis B",NULL
17016,5252,DISEASE,"immune system disease",NULL
17016,7944,DISEASE,influenza,NULL
17016,8250,DISEASE,"viral infectious disease",NULL
17016,20628,molecular_function,"protein binding",""Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules)." [GOC:go_curators]"
17016,21925,biological_process,"inflammatory response",""The immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents. The process is characterized by local vasodilation, extravasation of plasma into intercellular spaces and accumulation of white blood cells and macrophages." [GO_REF:0000022, GOC:mtg_15nov05, ISBN:0198506732]"
17016,21936,biological_process,"cellular defense response",""A defense response that is mediated by cells." [GOC:ebc]"
17016,22107,biological_process,"cell surface receptor signaling pathway",""A series of molecular signals initiated by activation of a receptor on the surface of a cell. The pathway begins with binding of an extracellular ligand to a cell surface receptor, or for receptors that signal in the absence of a ligand, by ligand-withdrawal or the activity of a constitutively active receptor. The pathway ends with regulation of a downstream cellular process, e.g. transcription." [GOC:bf, GOC:mah, GOC:pr, GOC:signaling]"
17016,30244,molecular_function,"carbohydrate binding",""Interacting selectively and non-covalently with any carbohydrate, which includes monosaccharides, oligosaccharides and polysaccharides as well as substances derived from monosaccharides by reduction of the carbonyl group (alditols), by oxidation of one or more hydroxy groups to afford the corresponding aldehydes, ketones, or carboxylic acids, or by replacement of one or more hydroxy group(s) by a hydrogen atom. Cyclitols are generally not regarded as carbohydrates." [CHEBI:16646, GOC:mah]"
17016,36307,molecular_function,"signaling receptor activity",""Receiving a signal and transmitting it in the cell to initiate a change in cell activity. A signal is a physical entity or change in state that is used to transfer information in order to trigger a response." [GOC:bf, GOC:signaling]"
17016,37866,cellular_component,"intracellular membrane-bounded organelle",""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane." [GOC:go_curators]"
5307,339,DISEASE,"Brooke-Spiegler syndrome",NULL
5307,3012,DISEASE,"prostate cancer",NULL
5307,3012,DISEASE,"prostate cancer",NULL
5307,3013,DISEASE,"prostate carcinoma",NULL
5307,3013,DISEASE,"prostate carcinoma",NULL
5307,3302,DISEASE,"urinary bladder cancer",NULL
5307,3805,DISEASE,leukemia,NULL
5307,4647,DISEASE,"breast cancer",NULL
5307,4647,DISEASE,"breast cancer",NULL
5307,4647,DISEASE,"breast cancer",NULL
5307,4819,DISEASE,"rectal neoplasm",NULL
5307,4822,DISEASE,"rectum cancer",NULL
5307,4832,DISEASE,"connective tissue cancer",NULL
5307,4918,DISEASE,"colon cancer",NULL
5307,4982,DISEASE,"colonic benign neoplasm",NULL
5307,4994,DISEASE,"multiple sclerosis",NULL
5307,5002,DISEASE,"ovarian cancer",NULL
5307,5326,DISEASE,"glioblastoma multiforme",NULL
5307,5326,DISEASE,"glioblastoma multiforme",NULL
5307,5328,DISEASE,"malignant glioma",NULL
5307,5328,DISEASE,"malignant glioma",NULL
5307,5329,DISEASE,gliosarcoma,NULL
5307,5331,DISEASE,"giant cell glioblastoma",NULL
5307,5331,DISEASE,"giant cell glioblastoma",NULL
5307,5338,DISEASE,"chronic obstructive pulmonary disease",NULL
5307,5567,DISEASE,"breast carcinoma",NULL
5307,5683,DISEASE,"lung benign neoplasm",NULL
5307,5683,DISEASE,"lung benign neoplasm",NULL
5307,5726,DISEASE,"esophagus squamous cell carcinoma",NULL
5307,5846,DISEASE,"bladder carcinoma",NULL
5307,6442,DISEASE,"mixed glioma",NULL
5307,6639,DISEASE,"lung small cell carcinoma",NULL
5307,6808,DISEASE,"large intestine cancer",NULL
5307,7161,DISEASE,"Cowden disease",NULL
5307,8211,DISEASE,"colorectal cancer",NULL
5307,8254,DISEASE,"diabetes mellitus",NULL
5307,8255,DISEASE,"type 2 diabetes mellitus",NULL
5307,16445,biological_process,"regulation of cyclin-dependent protein serine/threonine kinase activity",""Any process that modulates the frequency, rate or extent of cyclin-dependent protein serine/threonine kinase activity." [GOC:go_curators, GOC:pr]"
